cur_rate,cur_ee,per_ee,b_type,p_type,tenure,area,water_ee,wind_ee,wall_ee,roof_ee,heat_ee,con_ee,light_ee,pv,sol_wat,quality_index,build_year,building_age,fuel_group,is_community_heating,has_boiler,has_air_hp,has_ground_hp,has_micro_chp,has_community,has_storage_heaters,has_room_heaters,has_electric_underfloor,has_electric_ceiling,has_radiators,has_underfloor,has_warm_air,uses_gas,uses_oil,uses_electricity,uses_biomass,uses_coal,floor_type,floor_boundary,floor_insulation,floor_u_value,floor_ins_num,dhw_no_cylinder_stat,dhw_has_solar,dhw_has_waste_heat,dhw_system,dhw_energy,wall_type,wall_insulation,wall_u_value,roof_type,roof_boundary,roof_insulation_type,roof_insulation_mm,roof_u_value,has_time_control,has_temp_control,has_room_control,glazing_type,glazing_quality,glazing_level,glazing_coverage
c,78.0,86.0,mid-terrace,house,owner-occupied,141.0,4,4,4,4,4,4,5,no,no,4.2,2009,15,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,modern,double,full
b,86.0,87.0,mid-terrace,flat,owner-occupied,81.0,3,4,4,0,3,2,5,no,no,2.8,2004,20,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,solid,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,modern,double,full
d,65.0,88.0,mid-terrace,house,owner-occupied,65.0,4,3,2,3,4,3,5,no,no,3.4,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,0,0,1,double,old,double,full
d,63.0,82.0,detached,bungalow,owner-occupied,92.0,4,4,2,5,4,4,5,no,no,4.0,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,300.0,,1,1,1,double,modern,double,full
d,68.0,83.0,semi-detached,house,owner-occupied,109.0,4,3,3,4,4,3,5,no,no,3.8,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,0,double,old,double,full
e,44.0,81.0,mid-terrace,bungalow,rented (social),40.0,3,3,2,1,4,4,1,no,no,2.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,1,0,0,boiler,unknown,cavity,none,,pitched,external,none,,,1,1,1,double,old,double,full
d,62.0,78.0,detached,house,owner-occupied,123.0,3,4,4,3,4,3,5,no,no,3.8,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,pitched,external,loft,75.0,,1,1,0,double,modern,double,mostly
c,74.0,86.0,semi-detached,house,owner-occupied,98.0,4,3,4,4,4,4,5,no,no,4.2,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,1,1,double,old,double,full
e,44.0,67.0,detached,house,owner-occupied,500.0,3,3,1,4,3,4,5,no,no,3.4,1915,109,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,150.0,,1,1,1,double,unknown,double,full
c,71.0,82.0,detached,house,owner-occupied,120.0,4,3,4,3,4,4,5,no,no,4.0,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,100.0,,1,1,1,double,old,double,full
c,76.0,76.0,semi-detached,flat,owner-occupied,50.0,4,3,3,4,4,4,5,no,no,4.0,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,1,1,double,old,double,full
d,68.0,82.0,end-terrace,house,owner-occupied,92.0,4,3,2,3,4,4,5,no,no,3.6,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,rafters,,,1,1,1,double,unknown,double,full
c,77.0,78.0,mid-terrace,flat,rented (private),46.0,4,3,2,3,4,4,5,no,no,3.6,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,old,double,full
d,68.0,85.0,detached,bungalow,owner-occupied,87.0,4,3,2,4,4,4,5,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,full
c,76.0,85.0,mid-terrace,house,rented (private),134.0,4,4,5,4,4,2,5,no,no,4.0,2018,6,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspended,ground,insulated,,2.0,0,0,0,community,community,cavity,insulated_as_built,,flat,external,insulated,,,1,1,0,triple,unknown,triple,full
d,66.0,85.0,end-terrace,house,rented (social),71.0,4,4,2,3,4,4,3,no,no,3.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
d,66.0,75.0,mid-terrace,flat,owner-occupied,67.0,4,3,1,0,4,1,5,no,no,2.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,unknown,double,full
c,75.0,78.0,mid-terrace,flat,owner-occupied,53.0,4,3,2,0,4,4,5,no,no,3.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
c,79.0,80.0,enclosed mid-terrace,flat,rented (social),42.0,4,4,4,4,4,4,3,no,no,3.8,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,1,double,modern,double,full
d,60.0,81.0,semi-detached,house,owner-occupied,88.0,4,3,4,1,4,4,5,no,no,3.6,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,system_built,external,,pitched,external,none,,,1,1,1,double,unknown,double,full
d,59.0,86.0,semi-detached,house,owner-occupied,73.0,4,3,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,mostly
d,62.0,72.0,mid-terrace,maisonette,rented (private),101.0,4,3,1,1,4,4,5,no,no,3.0,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,1,1,unknown,unknown,double,full
c,78.0,79.0,end-terrace,flat,rented (private),72.0,4,3,4,0,4,3,5,no,no,3.2,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,unknown,double,full
c,77.0,78.0,mid-terrace,flat,rented (social),42.0,4,3,3,3,4,4,5,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,71.0,83.0,semi-detached,house,rented (social),101.0,4,3,4,4,4,4,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,1,double,old,double,full
c,73.0,87.0,semi-detached,house,owner-occupied,63.0,4,3,4,3,4,4,5,no,no,4.0,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,73.0,85.0,mid-terrace,house,unknown,84.0,4,3,4,3,4,4,5,no,no,4.0,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,stone,internal,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
d,63.0,80.0,detached,house,owner-occupied,167.0,4,3,2,4,4,3,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,200.0,,1,0,1,double,unknown,double,full
c,79.0,80.0,mid-terrace,flat,rented (private),62.0,4,3,4,0,4,1,5,no,no,2.8,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,unknown,double,full
c,72.0,75.0,semi-detached,flat,owner-occupied,62.0,4,4,3,0,4,4,5,no,no,3.2,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
c,76.0,81.0,semi-detached,flat,owner-occupied,141.0,4,1,2,0,4,3,5,no,no,2.8,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,0,1,unknown,unknown,single,unknown
d,60.0,88.0,mid-terrace,house,owner-occupied,65.0,4,1,1,4,4,3,4,no,no,3.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,250.0,,1,0,1,unknown,unknown,single,unknown
e,47.0,75.0,end-terrace,house,owner-occupied,172.0,4,3,1,1,4,4,5,no,no,3.0,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,stone,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
b,83.0,84.0,detached,house,unknown,119.0,4,5,5,5,4,5,5,no,unknown,4.8,2018,6,gas,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,unknown,unknown,unknown,0.16,,0,0,0,boiler,unknown,unknown,unknown,0.23,unknown,external,unknown,,0.13,1,1,1,unknown,unknown,high_performance,unknown
d,64.0,77.0,semi-detached,flat,rented (private),76.0,3,3,4,0,3,2,5,no,no,2.8,1993,31,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,suspended,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,unknown,double,full
b,84.0,95.0,semi-detached,house,unknown,84.0,4,5,5,5,4,5,5,no,unknown,4.8,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.12,,0,0,0,boiler,unknown,unknown,unknown,0.24,unknown,external,unknown,,0.09,1,1,1,unknown,unknown,high_performance,unknown
d,61.0,83.0,semi-detached,house,owner-occupied,89.0,3,4,3,4,4,3,5,no,no,3.8,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,0,double,modern,double,full
d,65.0,78.0,detached,house,owner-occupied,134.0,3,4,3,4,4,4,5,no,no,4.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,1,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,modern,double,full
c,76.0,78.0,end-terrace,flat,owner-occupied,64.0,4,4,4,0,4,4,5,no,no,3.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,external,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
b,83.0,84.0,mid-terrace,flat,rented (social),66.0,3,4,5,4,3,2,5,no,no,3.8,2018,6,electricity,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,flat,external,insulated,,,0,1,0,double,modern,double,full
c,72.0,78.0,semi-detached,flat,owner-occupied,54.0,3,4,4,0,3,4,5,no,no,3.2,1993,31,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,suspended,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,0,0,0,double,modern,double,full
d,61.0,83.0,semi-detached,house,rented (social),68.0,4,4,2,5,4,4,5,no,no,4.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,350.0,,1,1,1,double,modern,double,full
c,71.0,84.0,detached,bungalow,rented (private),94.0,4,3,4,4,4,4,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,unknown,double,full
d,60.0,73.0,detached,house,owner-occupied,126.0,3,3,4,5,3,4,5,no,no,4.2,1993,31,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,350.0,,1,1,1,double,unknown,double,full
d,57.0,93.0,mid-terrace,house,rented (private),56.0,1,4,5,5,1,4,5,no,no,4.0,2018,6,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,suspended,ground,insulated,,2.0,0,0,0,electric_immersion,electricity,timber_frame,insulated_as_built,,pitched,external,loft,300.0,,1,1,0,double,modern,double,full
d,63.0,79.0,semi-detached,house,rented (social),80.0,4,3,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,system_built,none,,pitched,external,loft,150.0,,1,1,1,double,old,double,full
c,73.0,89.0,mid-terrace,bungalow,rented (social),61.0,4,4,4,4,4,4,5,no,no,4.2,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,250.0,,1,1,1,double,modern,double,full
d,61.0,72.0,end-terrace,maisonette,owner-occupied,76.0,1,3,4,4,3,2,5,no,no,3.6,1986,38,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,roof_room,external,insulated,,,1,0,0,double,unknown,double,full
d,59.0,87.0,end-terrace,bungalow,rented (social),47.0,4,3,3,1,4,4,5,no,no,3.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,unknown,double,full
d,65.0,82.0,detached,house,owner-occupied,92.0,4,4,4,3,4,3,4,no,no,3.6,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,0,double,modern,double,full
d,68.0,84.0,detached,bungalow,owner-occupied,68.0,4,3,4,4,4,4,5,no,no,4.2,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,150.0,,1,1,1,unknown,unknown,double,full
e,52.0,85.0,detached,house,owner-occupied,90.0,3,3,2,2,3,5,5,no,no,3.4,1915,109,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,roof_room,external,insulated,,,1,1,1,double,unknown,double,full
d,63.0,86.0,semi-detached,house,rented (social),85.0,4,3,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,full
d,61.0,89.0,mid-terrace,house,rented (private),60.0,3,4,1,4,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,250.0,,1,1,1,double,modern,double,full
d,65.0,77.0,end-terrace,maisonette,owner-occupied,75.0,3,4,3,3,4,4,5,no,no,3.8,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,partial,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
c,75.0,77.0,semi-detached,flat,rented (social),48.0,4,3,4,0,4,4,5,no,no,3.4,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
d,64.0,77.0,end-terrace,flat,owner-occupied,49.0,1,3,4,0,3,2,5,no,no,2.8,1999,25,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,solid,ground,limited,,1.0,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,unknown,double,full
c,75.0,75.0,detached,flat,rented (private),46.0,4,4,4,4,4,3,4,no,no,3.8,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,270.0,,1,1,0,double,modern,double,full
c,69.0,70.0,enclosed end-terrace,flat,rented (social),47.0,4,4,3,4,4,4,4,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,1,1,double,modern,double,full
d,64.0,80.0,semi-detached,house,owner-occupied,88.0,3,3,4,3,4,4,5,no,no,4.0,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,1,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,100.0,,1,1,1,double,old,double,full
c,74.0,84.0,end-terrace,house,owner-occupied,113.0,4,3,4,4,4,4,5,no,no,4.2,2004,20,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,solid,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,unknown,double,full
g,17.0,79.0,mid-terrace,house,owner-occupied,94.0,1,4,3,1,1,4,5,no,no,2.8,1890,134,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,electric_immersion,electricity,stone,none,,pitched,external,none,,,1,1,0,double,modern,double,full
d,59.0,78.0,end-terrace,house,rented (private),125.0,4,3,2,1,4,3,5,no,no,3.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,limited,,,1,1,0,double,unknown,double,full
c,69.0,78.0,mid-terrace,flat,rented (private),64.0,4,3,1,4,4,1,5,no,no,3.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,250.0,,1,1,0,double,unknown,double,full
d,65.0,85.0,end-terrace,house,rented (private),39.0,4,3,4,4,4,3,5,no,no,4.0,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,0,double,unknown,double,full
c,71.0,87.0,semi-detached,house,rented (social),68.0,4,3,3,4,4,4,3,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,full
d,67.0,84.0,semi-detached,house,owner-occupied,85.0,4,3,3,4,4,3,1,no,no,3.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,0,1,double,unknown,double,mostly
e,50.0,66.0,detached,house,owner-occupied,127.0,2,4,3,4,2,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
c,74.0,88.0,mid-terrace,house,owner-occupied,69.0,4,3,4,5,4,4,5,no,no,4.4,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,300.0,,1,1,1,double,unknown,double,full
c,75.0,87.0,semi-detached,house,rented (private),88.0,4,3,4,4,4,4,5,no,no,4.2,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
c,70.0,86.0,mid-terrace,house,owner-occupied,84.0,4,4,2,3,4,4,5,no,no,3.6,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
c,72.0,88.0,detached,house,owner-occupied,252.0,3,4,4,5,3,5,5,no,no,4.4,2009,15,oil,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,solid,insulated_as_built,,pitched,external,loft,300.0,,1,1,1,double,modern,double,full
d,62.0,78.0,detached,bungalow,owner-occupied,93.0,4,3,3,3,4,4,5,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
d,68.0,84.0,semi-detached,house,owner-occupied,97.0,4,3,3,4,4,4,5,no,no,4.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,mostly
c,71.0,87.0,semi-detached,bungalow,rented (social),61.0,4,3,3,4,4,4,5,no,no,4.0,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,1,double,unknown,double,full
d,68.0,79.0,semi-detached,flat,owner-occupied,67.0,4,2,1,0,4,1,5,no,no,2.2,1940,84,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,community,community,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,unknown,double,partial
c,70.0,86.0,semi-detached,house,owner-occupied,79.0,4,3,2,3,4,4,5,no,no,3.6,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
b,85.0,97.0,mid-terrace,house,unknown,78.0,4,5,5,5,4,4,5,no,unknown,4.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.11,,0,0,0,boiler,unknown,unknown,unknown,0.15,unknown,external,unknown,,0.14,1,1,1,unknown,unknown,high_performance,unknown
d,64.0,87.0,semi-detached,house,owner-occupied,92.0,4,4,1,5,4,3,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,300.0,,1,1,0,double,modern,double,full
e,53.0,91.0,detached,house,owner-occupied,154.0,3,3,1,5,3,4,5,no,no,3.6,1890,134,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,stone,none,,pitched,external,loft,300.0,,1,1,1,double,unknown,double,full
d,60.0,70.0,semi-detached,house,owner-occupied,163.0,5,3,3,4,4,4,5,no,yes,4.0,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,1,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,full
c,76.0,85.0,mid-terrace,house,owner-occupied,124.0,4,3,4,4,4,4,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,limited,,1.0,0,0,0,boiler,unknown,timber_frame,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,old,double,full
